sample_id,pae_mean,pae_max,pae_std,pae_median,pae_p10,pae_p90,pae_frac_lt_5,pae_frac_gt_15,pae_asymmetry
vdjdb_full_11519,1.6979798,5.7,0.6465104,1.6,0.9800003,2.5,0.9981634527089073,0.0,0.3472911
vdjdb_full_11522,2.302296,5.9,0.88917804,2.2,1.1800003,3.5,0.9954086317722681,0.0,0.5201102
vdjdb_full_11523,2.0923877,7.5,1.0574391,1.9,1.0,3.4,0.9705882352941176,0.0,0.6989619
vdjdb_full_11525,2.3111112,8.8,1.0670267,2.1,1.1,3.6,0.9766803840877915,0.0,0.5898491
vdjdb_full_11527,2.0932224,5.8,0.82220334,2.0,1.1,3.2,0.9976218787158145,0.0,0.4765755
vdjdb_full_11530,6.7411413,24.3,5.4118047,4.4,1.2,14.9,0.5267538644470868,0.09750297265160524,2.5928655
vdjdb_full_11531,5.912963,20.2,3.440796,5.9,1.6,10.05,0.4074074074074074,0.016975308641975308,2.2314816
vdjdb_full_11535,5.662307,17.1,3.0555997,5.9,1.5,9.2,0.3935790725326992,0.005945303210463734,1.8701546
vdjdb_full_11538,6.680709,19.4,3.8765733,7.1,1.7,11.5,0.4083044982698962,0.025086505190311418,2.352076
vdjdb_full_11539,1.8644462,4.5,0.6793601,1.8,1.0,2.8,1.0,0.0,0.39083043
vdjdb_full_11540,4.6431127,16.4,2.6502366,4.5,1.4,7.7,0.6020408163265306,0.002551020408163265,1.9010203
vdjdb_full_11541,2.4373877,22.4,2.8323824,1.7,1.0,3.7,0.9453061224489796,0.019591836734693877,1.3730613
vdjdb_full_11543,3.874288,14.3,2.0103543,3.5,1.5,6.519995,0.7842056932966024,0.0,1.4069788
vdjdb_full_11544,4.7003565,15.6,2.7661428,4.3,1.4,8.1,0.5957193816884662,0.0047562425683709865,1.7531509
vdjdb_full_11545,4.438286,17.2,2.7916048,3.9,1.3,8.5,0.7159183673469388,0.004897959183673469,2.0119185
vdjdb_full_11546,4.4629016,14.7,2.3439353,4.3,1.3,7.3199954,0.6198347107438017,0.0,1.5068871
vdjdb_full_11551,4.306667,14.1,2.2524307,3.9,1.4,7.3,0.6755555555555556,0.0,1.8195555
vdjdb_full_11553,3.3108888,8.3,1.3650858,3.3,1.5,5.1,0.8911111111111111,0.0,0.7013333
vdjdb_full_11555,2.2820408,22.2,2.385621,1.7,1.0,3.4,0.9567346938775511,0.013061224489795919,1.1247348
vdjdb_full_11559,1.8634766,5.3,0.7137558,1.8,1.0,2.8,0.998046875,0.0,0.4203125
vdjdb_full_11561,3.8978374,10.3,1.766221,3.8,1.5,6.2,0.7698961937716263,0.0,1.2268165
vdjdb_full_11562,6.739477,20.5,4.098027,5.8,2.2,12.9,0.3697978596908442,0.05112960760998811,3.1369798
vdjdb_full_11563,2.659311,6.6,1.1207073,2.7,1.1,4.1,0.9719387755102041,0.0,0.52066326
vdjdb_full_11565,3.924151,14.0,2.0553846,3.7,1.4,6.5,0.7502295684113865,0.0,1.4637282
vdjdb_full_11569,2.9939446,13.5,1.9765707,2.4,1.2,5.5,0.8719723183391004,0.0,1.3211073
vdjdb_full_11570,6.0713305,17.4,3.5258384,6.0,1.5,10.5,0.44170096021947874,0.006858710562414266,1.5297667
vdjdb_full_11573,3.9875,12.6,2.094721,3.9,1.3,6.7,0.7425,0.0,1.4582502
vdjdb_full_11574,5.2830534,17.5,2.8716934,5.2,1.7,8.7,0.4718772826880935,0.005113221329437546,1.8
vdjdb_full_11576,5.456198,19.2,3.503067,4.8,1.5,10.8,0.5252525252525253,0.018365472910927456,2.4517906
vdjdb_full_11577,1.9117585,5.8,0.77486336,1.8,1.0,3.0,0.9958376690946931,0.0,0.47991672
vdjdb_full_11578,3.852,15.5,2.612901,3.3,1.3,7.3,0.8,0.0011111111111111111,1.8742223
vdjdb_full_11581,2.558897,7.4,1.0720584,2.5,1.2,4.0,0.9739854318418314,0.0,0.44474506
vdjdb_full_11582,5.332015,15.5,3.034812,5.4,1.4,9.3,0.4719387755102041,0.0012755102040816326,1.550255
vdjdb_full_11585,5.835904,15.8,2.9581294,6.3,1.5,9.3,0.36455463728191,0.0027548209366391185,1.7827364
vdjdb_full_11588,5.3264494,17.4,2.93567,5.4,1.5,9.159998,0.4530612244897959,0.005714285714285714,1.7859592
vdjdb_full_11590,2.0665352,8.8,1.0418484,1.8,1.1,3.1,0.9704142011834319,0.0,0.5885601
vdjdb_full_11591,2.0294118,5.9,0.79482543,1.9,1.1,3.1,0.9965397923875432,0.0,0.5065744
vdjdb_full_11595,3.612671,15.0,2.6313152,2.7,1.2,6.9,0.7894110648423558,0.0,1.9068413
vdjdb_full_11596,3.4244444,13.2,2.2417707,2.7,1.2,6.709997,0.8066666666666666,0.0,1.4231112
vdjdb_full_11598,2.8257396,21.9,2.540102,2.5,1.0,4.1,0.9497041420118343,0.01775147928994083,1.0378698
vdjdb_full_11599,2.8436522,10.0,1.3616393,2.7,1.2,4.4,0.935546875,0.0,0.894336
vdjdb_full_11602,5.248192,22.4,4.402696,3.6,1.4,11.8,0.6009204470742933,0.05456936226166995,3.034188
vdjdb_full_11605,1.9603515,5.0,0.7350398,1.9,1.0,2.9,0.998046875,0.0,0.39765626
vdjdb_full_11606,3.8464844,18.2,2.7838063,3.2,1.3,7.469995,0.7978515625,0.005859375,1.9246094
vdjdb_full_11607,2.7808998,8.0,1.177538,2.7,1.2,4.3,0.960514233241506,0.0,0.6894399
vdjdb_full_11608,4.811203,20.5,3.530838,4.0,1.3,9.93999,0.657483930211203,0.021120293847566574,2.6071625
vdjdb_full_11609,4.3485456,20.1,3.0824661,3.6,1.4,7.869995,0.7105263157894737,0.01592797783933518,1.9704986
vdjdb_full_11612,2.4164538,7.6,1.1587719,2.2,1.1,3.9699953,0.9604591836734694,0.0,0.6747449
vdjdb_full_11616,1.9965105,7.6,1.0613965,1.7,1.0,3.3,0.9742883379247016,0.0,0.63250685
vdjdb_full_11617,3.3695502,12.6,1.8928266,2.9,1.4,6.0,0.8321799307958477,0.0,1.3480968
vdjdb_full_11618,4.8244944,18.2,3.1375017,4.3,1.5,8.8,0.6563614744351962,0.020214030915576695,2.332937
vdjdb_full_11619,3.2411427,9.4,1.7108505,3.0,1.1,5.6,0.8146938775510204,0.0,0.5632653
vdjdb_full_11621,2.4673254,8.9,1.0990934,2.3,1.1,3.8,0.967741935483871,0.0,0.73694074
vdjdb_full_11623,5.662307,17.1,3.0555997,5.9,1.5,9.2,0.3935790725326992,0.005945303210463734,1.8701546
vdjdb_full_11626,2.9940507,13.8,1.8555334,2.6,1.3,5.2,0.8885884261763115,0.0,1.1961061
vdjdb_full_11629,2.8493166,12.0,1.5945829,2.5,1.2,4.9,0.90625,0.0,1.1181641
vdjdb_full_11631,4.9889455,21.9,3.6991215,3.7,1.5,10.0,0.6581632653061225,0.02891156462585034,2.329592
vdjdb_full_11635,4.0101132,19.9,2.8183377,3.3,1.5,7.1,0.7870315288518739,0.011302795954788817,1.7089826
vdjdb_full_11641,4.7515874,20.2,3.643374,3.9,1.3,9.5,0.6388888888888888,0.026077097505668934,2.2659864
vdjdb_full_11644,3.1084774,13.5,2.3212044,2.4,1.1,6.6,0.8373702422145328,0.0,1.5671281
vdjdb_full_11651,2.4315,14.3,1.731537,1.9,1.1,4.1,0.923125,0.0,1.0835
vdjdb_full_11656,4.2315884,16.3,2.5538008,3.8,1.5,7.3,0.6906603212373588,0.004759071980963712,1.7407497
vdjdb_full_11657,2.692245,11.9,1.4534733,2.4,1.2,4.3,0.929795918367347,0.0,0.9165715
vdjdb_full_11659,2.5754461,12.4,1.7064388,2.1,1.2,4.6,0.9102217414818821,0.0,1.162358
vdjdb_full_11665,4.18437,18.1,2.9484959,3.3,1.4,8.5,0.7544618712817739,0.008112493239588967,2.4063818
vdjdb_full_11668,3.1397958,13.2,1.942899,2.6,1.3,5.7,0.8611111111111112,0.0,1.3820862
vdjdb_full_11671,2.2630389,9.9,1.132271,2.0,1.1,3.7,0.9685902118334551,0.0,0.78261507
vdjdb_full_11672,2.72326,15.5,1.9418036,2.2,1.1,4.6,0.9048185603807257,0.000594883997620464,1.236169
vdjdb_full_11681,2.5145428,14.3,1.7258694,2.1,1.1,3.9,0.9397506925207756,0.0,0.9277008
vdjdb_full_11689,2.182461,6.4,0.92630917,2.1,1.1,3.5,0.9917355371900827,0.0,0.6282828
vdjdb_full_11696,2.818146,10.3,1.4258254,2.5,1.3,4.5,0.9263642340565418,0.0,0.89309657
vdjdb_full_11698,4.272405,20.6,3.6488078,2.9,1.3,9.25,0.7093425605536332,0.026816608996539794,2.3531141
vdjdb_full_11699,1.9486148,4.6,0.6875965,1.9,1.1,2.9,1.0,0.0,0.32160664
vdjdb_full_11701,4.5180902,22.1,3.5034096,3.5,1.3,9.1,0.6786042240587695,0.02295684113865932,2.3302114
vdjdb_full_11702,3.8976333,19.6,2.8718557,3.1,1.3,7.8,0.7777777777777778,0.007232084155161078,1.94096
vdjdb_full_11703,3.7807157,19.0,2.8764083,2.9,1.2,8.0,0.775018261504748,0.004382761139517896,2.1753104
vdjdb_full_11704,2.8760002,17.0,2.1134121,2.3,1.2,4.9,0.903125,0.001875,1.1505
vdjdb_full_11708,3.0012913,13.7,1.9429634,2.5,1.3,5.4,0.8879132231404959,0.0,1.3707645
vdjdb_full_11710,4.010374,21.2,2.9567728,3.2,1.4,7.4,0.7794784580498866,0.011337868480725623,2.0590703
vdjdb_full_11716,2.6638725,13.3,1.772622,2.2,1.2,4.8,0.9048134126554894,0.0,1.1903732
vdjdb_full_11720,2.8906174,15.2,2.2496707,2.2,1.2,5.5,0.8893827160493827,0.0004938271604938272,1.4395062
vdjdb_full_11727,2.1814396,6.7,0.85562176,2.1,1.1,3.3,0.992266508030934,0.0,0.54681736
vdjdb_full_11730,2.6303747,9.7,1.1944251,2.5,1.2,4.1,0.9546351084812623,0.0,0.7587114
vdjdb_full_11734,4.641618,13.8,2.8881376,4.1,1.4,9.0,0.6390532544378699,0.0,2.2731097
vdjdb_full_11739,2.278798,8.7,1.0673486,2.1,1.1,3.5,0.9693877551020408,0.0,0.66099775
vdjdb_full_11740,2.681405,12.5,1.596948,2.3,1.2,4.5,0.9194214876033058,0.0,1.1826447
vdjdb_full_11742,3.9859507,14.1,2.316915,3.4,1.3800002,7.1,0.7107438016528925,0.0,1.8161616
vdjdb_full_11744,5.294083,18.7,3.4039426,4.3,1.5,10.1,0.5902118334550767,0.015339663988312637,2.132067
vdjdb_full_11750,1.970743,6.2,0.784602,1.8,1.1,3.0,0.9967126890203813,0.0,0.5187377
vdjdb_full_11757,3.192861,15.2,2.157243,2.6,1.2,5.9,0.871281773931855,0.0005408328826392645,1.4890211
vdjdb_full_11758,3.6211221,16.3,2.4342582,3.1,1.3,6.169995,0.8365650969529086,0.0013850415512465374,1.6131579
vdjdb_full_11766,3.4535124,13.3,1.9999866,3.1,1.3,5.9,0.8465909090909091,0.0,1.3681818
vdjdb_full_11772,3.913385,21.2,3.0915449,2.9,1.3,8.2,0.7697798929208804,0.013682331945270671,2.3474123
vdjdb_full_11775,5.558179,17.7,3.3716495,5.0,1.5,10.4,0.4853395061728395,0.007716049382716049,2.46821
vdjdb_full_11780,3.0066876,16.2,1.9649839,2.6,1.2,4.8,0.905,0.00125,1.135625
vdjdb_full_11784,2.8907955,10.7,1.352819,2.7,1.3,4.6,0.9237343852728468,0.0,0.8863905
vdjdb_full_11785,2.7633855,11.6,1.417352,2.5,1.3,4.2,0.9394267171444024,0.0,0.91887504
vdjdb_full_11794,2.930696,10.0,1.5608186,2.6,1.3,5.1,0.8947055324211779,0.0,1.0609162
vdjdb_full_11800,1.9945215,5.0,0.7305773,1.9,1.1,3.0,0.9992283950617284,0.0,0.43780866
vdjdb_full_11803,1.8865597,4.4,0.6511173,1.8,1.1,2.8,1.0,0.0,0.41037259
vdjdb_full_11804,5.6929793,24.1,4.7920275,3.8,1.3,12.8,0.5918367346938775,0.0653061224489796,3.1097145
vdjdb_full_11811,2.5161211,10.6,1.358244,2.2,1.2,4.1,0.9393218322427127,0.0,0.98964894
vdjdb_full_11851,2.5994887,9.1,1.3177414,2.3,1.2,4.3,0.9379108838568299,0.0,0.8425128
vdjdb_full_11858,1.8051755,4.7,0.6213077,1.8,1.0,2.6,1.0,0.0,0.33801305
vdjdb_full_11863,3.0383105,15.3,1.8900996,2.7,1.2,5.1,0.8917311124330756,0.001189767995240928,1.2330756
vdjdb_full_11867,2.8724616,10.2,1.4433981,2.6,1.2,4.7,0.9152666179693206,0.0,1.0422206
vdjdb_full_11875,3.5786173,12.9,2.0337553,3.2,1.4,6.4,0.8158024691358025,0.0,1.5110124
vdjdb_full_11877,2.884297,15.0,1.8976676,2.4,1.2,4.9,0.9002267573696145,0.0,1.3207482
vdjdb_full_11878,3.0617144,10.9,1.4434015,2.9,1.3,4.8,0.9093877551020408,0.0,0.9116735
vdjdb_full_11879,6.489649,19.9,3.624139,6.0,1.8,11.9,0.3402736466389054,0.022605591909577633,2.7116003
vdjdb_full_11885,3.2757502,19.3,2.8748238,2.4,1.2,6.3099976,0.86375,0.01,1.7394998
vdjdb_full_11891,4.1315193,17.0,2.9699254,3.2,1.4,8.5,0.7392290249433107,0.005668934240362812,2.2655327
vdjdb_full_11892,2.3086925,8.0,1.0687904,2.1,1.1,3.7,0.972972972972973,0.0,0.76143163
vdjdb_full_11901,5.128653,16.9,3.103731,5.1,1.4,8.8,0.4791836734693877,0.013061224489795919,2.1061225
vdjdb_full_11902,3.1397958,13.2,1.942899,2.6,1.3,5.7,0.8611111111111112,0.0,1.3820862
vdjdb_full_11904,3.0657597,14.8,2.1404686,2.5,1.2,5.9,0.8662131519274376,0.0,1.5911565
vdjdb_full_11914,2.275411,9.7,1.2616324,2.0,1.1,3.7,0.9533201840894149,0.0,0.80802107
vdjdb_full_11917,2.52777,18.7,1.9333127,2.1,1.1,3.8,0.9501385041551247,0.0034626038781163434,0.9716067
vdjdb_full_11927,2.4452114,7.5,1.0640198,2.3,1.2,3.8,0.9720404521118382,0.0,0.651041
vdjdb_full_11942,1.9785008,5.8,0.772262,1.9,1.1,3.0,0.9960552268244576,0.0,0.46324784
vdjdb_full_11947,3.4981072,12.8,1.9584742,3.1,1.4,6.2,0.8258518117901569,0.0,1.5076258
vdjdb_full_11948,2.3792899,10.7,1.2636468,2.1,1.2,3.7,0.9552925706771861,0.0,0.7990796
vdjdb_full_11952,2.373526,11.8,1.4191662,2.0,1.1,3.8,0.9478458049886621,0.0,0.9450113
vdjdb_full_11954,3.9026873,20.3,2.9751532,3.0,1.3,7.2,0.80375,0.01375,1.8761252
vdjdb_full_11957,2.5291255,13.0,1.5929991,2.1,1.1,4.1,0.925706771860618,0.0,1.0180144
vdjdb_full_11962,3.5339,14.3,1.8206632,3.3,1.4,5.7,0.8293650793650794,0.0,1.2195011
vdjdb_full_11963,2.701306,8.9,1.4453975,2.3,1.2,4.7,0.9142857142857143,0.0,1.0933877
vdjdb_full_11966,2.2003462,5.9,0.9340325,2.0,1.1,3.5,0.9889196675900277,0.0,0.70955676
vdjdb_full_11970,2.670508,15.4,2.227428,1.9,1.0,5.569995,0.8759765625,0.0009765625,1.0421875
vdjdb_full_11975,3.6028912,15.7,2.4272027,3.0,1.4,6.5,0.8356009070294784,0.0022675736961451248,1.6259637
vdjdb_full_11985,1.8149316,6.4,0.7005544,1.7,1.0,2.6,0.9958358120166567,0.0,0.4429506
vdjdb_full_11988,4.1929145,17.0,2.829517,3.5,1.3,7.9,0.6859021183345507,0.005113221329437546,1.8873628
vdjdb_full_11989,2.9854374,8.5,1.2714585,2.9,1.3,4.6,0.929375,0.0,0.792875
vdjdb_full_11991,2.5730517,11.2,1.5359095,2.2,1.2,4.2,0.9292088042831648,0.0,1.0252231
vdjdb_full_11997,1.9749374,5.2,0.72620803,1.9,1.1,2.9,0.999375,0.0,0.41087496
vdjdb_full_11999,3.6503286,18.0,2.895179,2.7,1.2,7.6,0.789627465303141,0.004382761139517896,1.7392257
vdjdb_full_12,1.6059688,5.2,0.6284688,1.5,0.9,2.4,0.9991349480968859,0.0,0.37941176
vdjdb_full_12000,1.9109138,5.3,0.7360175,1.8,1.0,2.9,0.9993425378040762,0.0,0.3848784
vdjdb_full_12001,2.0113623,11.2,1.1115245,1.8,1.0,3.0,0.9732302201070792,0.0,0.5940512
vdjdb_full_12017,2.5508218,11.1,1.2935845,2.3,1.2,4.0,0.9500328731097962,0.0,0.81209725
vdjdb_full_12019,3.1710057,14.8,1.7007698,2.9,1.3,5.2,0.8849441157133465,0.0,1.1464826
vdjdb_full_12025,2.716358,17.8,2.343041,2.0,1.1,4.5,0.9182098765432098,0.0030864197530864196,1.2388889
vdjdb_full_12026,2.9528852,14.7,1.7853106,2.6,1.3,4.6,0.9131469363474123,0.0,1.0710292
vdjdb_full_12033,3.062,11.5,1.4862305,2.9,1.3,4.8,0.908125,0.0,0.77550006
vdjdb_full_12034,3.747995,12.0,1.9565524,3.4,1.5,6.5,0.7843523997370151,0.0,1.5943458
vdjdb_full_12035,4.85,19.4,3.383336,4.8,1.13,9.0,0.5206611570247934,0.022727272727272728,2.1801653
vdjdb_full_12036,1.7505722,4.2,0.60818404,1.7,1.0,2.6,1.0,0.0,0.34484908
vdjdb_full_12037,2.9121988,13.5,1.6347367,2.6,1.2,4.8,0.9108838568298028,0.0,1.006282
vdjdb_full_12038,3.678227,13.3,1.8361049,3.5,1.5,5.9,0.8286734086853064,0.0,1.3169543
vdjdb_full_12040,3.6990998,14.4,1.9293565,3.6,1.4,6.0,0.7790858725761773,0.0,1.0998615
vdjdb_full_12041,2.2796845,9.8,1.037097,2.1,1.1,3.5,0.9783037475345168,0.0,0.71268904
vdjdb_full_12042,3.2441137,10.8,1.6128166,3.0,1.3,5.3,0.8663434903047091,0.0,1.1283934
vdjdb_full_12043,3.5519395,14.2,1.9267344,3.3,1.3,6.1,0.8257725180802103,0.0,1.3737015
vdjdb_full_12044,3.0687363,14.5,1.96438,2.6,1.2,5.6,0.870708546384222,0.0,1.3637692
vdjdb_full_12046,5.35571,17.3,3.3316035,4.5,1.5,10.4,0.5578703703703703,0.008487654320987654,2.6966047
vdjdb_full_12047,2.462344,11.5,1.317034,2.2,1.2,4.1,0.9434860202260559,0.0,1.020345
vdjdb_full_12048,3.8248458,23.5,3.3248086,2.9,1.3,6.7,0.816358024691358,0.022376543209876542,2.1626544
vdjdb_full_12049,4.201625,16.9,2.7713573,3.5,1.4,8.2,0.735,0.003125,2.14225
vdjdb_full_12050,3.7536328,15.0,2.2316072,3.3,1.4,6.7599974,0.7714285714285715,0.0,1.508245
vdjdb_full_12051,2.0819855,5.7,0.743849,2.0,1.1,3.1,0.9960552268244576,0.0,0.45877716
vdjdb_full_12052,4.609438,18.9,3.0131304,4.2,1.5,8.3,0.630625,0.01,2.2346249
vdjdb_full_12053,4.8323703,17.8,3.0334027,4.1,1.6,9.4,0.6609977324263039,0.008503401360544218,2.3672335
vdjdb_full_12054,4.759246,18.9,2.9365427,4.1,1.5,9.05,0.6441115702479339,0.003615702479338843,2.2323346
vdjdb_full_12057,3.6458447,14.9,2.0760548,3.4,1.4,6.2,0.8026315789473685,0.0,1.4531857
vdjdb_full_12058,2.410813,10.3,1.2469391,2.2,1.1,3.8,0.9576124567474048,0.0,0.899481
vdjdb_full_12059,3.9245842,14.3,2.1527214,3.6,1.3300003,6.8,0.7520775623268698,0.0,1.4998614
vdjdb_full_12060,3.364375,16.0,2.1223528,3.0,1.3,5.8,0.86125,0.00125,1.3045
vdjdb_full_12061,3.4157383,15.2,2.3424957,2.7,1.3,6.8,0.8134126554894537,0.0005408328826392645,1.9021093
vdjdb_full_12062,3.5601168,11.9,1.9011939,3.3,1.4,6.019995,0.8224981738495252,0.0,1.3586559
vdjdb_full_12063,2.5840816,11.1,1.3156203,2.4,1.2,4.0,0.9575510204081633,0.0,0.80832654
vdjdb_full_12064,1.7816776,5.0,0.593879,1.7,1.0,2.6,0.9994051160023796,0.0,0.2841166
vdjdb_full_12065,2.8816874,15.8,2.3709536,2.1,1.1,5.4,0.88625,0.001875,1.4526249
vdjdb_full_12066,4.9013157,20.3,3.5116158,3.9,1.4,9.8,0.6295013850415513,0.022853185595567867,2.4328256
vdjdb_full_12067,3.00054,13.8,1.6547979,2.7,1.3,4.9,0.904320987654321,0.0,1.0702161
vdjdb_full_12068,3.7034187,18.2,2.7115552,3.0,1.3,6.0,0.8244575936883629,0.009204470742932281,1.6153846
vdjdb_full_12070,2.3829365,7.5,1.0131719,2.2,1.2,3.6,0.9784580498866213,0.0,0.5742631
vdjdb_full_12072,4.4623275,14.4,2.4711897,4.2,1.5,7.6,0.6594345825115056,0.0,1.6936226
vdjdb_full_12073,2.296786,11.3,1.1969421,2.1,1.2,3.5,0.9620160701241782,0.0,0.7972243
vdjdb_full_12075,3.3061113,12.9,1.8223984,2.9,1.4,5.7,0.8572201189832341,0.0,1.3060032
vdjdb_full_12076,3.6757746,18.5,2.6866515,3.0,1.4,6.5,0.8398760330578512,0.010330578512396695,1.7418389
vdjdb_full_12077,3.3158162,16.9,2.1624355,2.9,1.3,5.769995,0.8650793650793651,0.0022675736961451248,1.525737
vdjdb_full_12078,2.9083984,9.1,1.6254951,2.5,1.1,5.2,0.880859375,0.0,1.1386719
vdjdb_full_12079,5.1353755,20.6,3.503835,4.6,1.5,9.609998,0.53875,0.0225,2.4355001
vdjdb_full_12082,4.050775,15.6,2.1508236,3.8,1.5,6.6,0.7616326530612245,0.0024489795918367346,1.4243265
vdjdb_full_12083,3.5500326,16.4,2.4554923,2.8,1.3,7.3,0.8126232741617357,0.0013149243918474688,1.9258382
vdjdb_full_12084,4.6522675,16.0,2.8876665,4.0,1.5,9.0,0.6802721088435374,0.003401360544217687,2.1571429
vdjdb_full_12085,3.142653,15.1,1.9436334,2.8,1.3,4.9,0.9036287923854849,0.001189767995240928,1.1823915
vdjdb_full_12086,5.000654,20.8,3.3903797,4.2,1.5,9.6,0.6341463414634146,0.022605591909577633,2.574063
vdjdb_full_12087,4.8195033,19.9,2.92815,4.3,1.5,8.419994,0.6252739225712198,0.009495982468955442,2.1021183
vdjdb_full_12088,2.5653763,8.1,1.1894406,2.4,1.2,4.2,0.9598246895544192,0.0,0.79181886
vdjdb_full_12089,3.0616043,15.6,1.6926568,2.8,1.3,4.8,0.9053254437869822,0.0006574621959237344,1.1241289
vdjdb_full_12090,2.2470086,8.7,1.0153875,2.1,1.1,3.5,0.9750164365548981,0.0,0.70677185
vdjdb_full_12091,3.3335178,15.9,2.1304445,2.8,1.3,6.1,0.8358725761772853,0.0006925207756232687,1.5789474
vdjdb_full_12092,2.5017753,7.9,1.0545306,2.4,1.2,3.8,0.9704142011834319,0.0,0.6472058
vdjdb_full_12094,2.5398421,11.7,1.4674746,2.2,1.2,4.0,0.9401709401709402,0.0,0.912952
vdjdb_full_12095,3.0123143,13.5,1.7041076,2.6,1.3,5.1,0.8935157644259369,0.0,1.2648423
vdjdb_full_12096,1.9692501,5.7,0.8014936,1.8,1.0,3.0,0.996875,0.0,0.44824997
vdjdb_full_12097,3.588989,18.4,2.5489466,3.0,1.2,6.3,0.7922437673130194,0.004155124653739612,1.2746537
vdjdb_full_12098,4.0866213,14.1,2.3701332,3.6,1.5,7.5,0.7522675736961452,0.0,1.7698413
vdjdb_full_12099,3.2965155,13.8,1.8265828,3.1,1.3,5.3,0.8803418803418803,0.0,1.1132151
vdjdb_full_12100,4.3770638,13.9,2.4205084,4.3,1.3,7.2,0.6420745069393718,0.0,1.4784514
vdjdb_full_12101,3.9620368,15.9,2.5174103,3.4,1.4,7.1499996,0.7708333333333334,0.0038580246913580245,1.7854939
vdjdb_full_12102,3.406834,12.5,2.0083685,3.0,1.2,6.05,0.8269896193771626,0.0,1.3690311
vdjdb_full_12103,5.2604165,12.2,2.6476402,5.7,1.4,8.4,0.38271604938271603,0.0,1.0245371
vdjdb_full_12104,2.5654373,9.8,1.2196541,2.4,1.2,4.0,0.9547888161808448,0.0,0.8405711
vdjdb_full_12105,4.2818594,12.3,2.1109824,4.2,1.6,7.1,0.6564625850340136,0.0,1.2453516
vdjdb_full_12107,2.9935596,7.2,1.1792734,3.0,1.4,4.5,0.9418282548476454,0.0,0.651385
vdjdb_full_12108,2.6527681,10.5,1.3746724,2.4,1.2,4.2,0.9394463667820069,0.0,0.9200693
vdjdb_full_12114,3.1442902,14.1,1.9719949,2.7,1.3,5.45,0.8726851851851852,0.0,1.574074
vdjdb_full_12116,4.7238364,23.5,3.4857404,3.8,1.5,9.0,0.676734693877551,0.025306122448979593,2.3952656
vdjdb_full_12117,3.097853,12.3,1.6723645,2.7,1.4,5.2,0.8767313019390581,0.0,1.3979224
vdjdb_full_12119,2.3643656,6.7,0.8811521,2.3,1.2,3.4,0.9927679158448389,0.0,0.57146615
vdjdb_full_12120,3.607007,13.2,2.1835601,3.1,1.3499999,6.7,0.8131487889273357,0.0,1.6112456
vdjdb_full_12121,2.0146122,9.9,1.108948,1.8,1.0,3.0,0.9653739612188366,0.0,0.7040166
vdjdb_full_12122,1.8619806,8.1,0.9503618,1.7,1.0,2.7699952,0.9778393351800554,0.0,0.5641274
vdjdb_full_12123,3.8594174,17.1,2.786902,3.1,1.2,7.5,0.7991675338189386,0.007284079084287201,1.9814776
vdjdb_full_12130,5.0667973,15.3,2.6895397,4.9,1.5,8.6,0.509765625,0.001953125,1.8089844
vdjdb_full_12131,5.5234375,16.6,3.0176334,5.1,1.8,9.669995,0.4482421875,0.009765625,2.2050781
vdjdb_full_12132,4.4832,23.3,4.180391,3.0,1.2,10.679993,0.7056,0.0384,3.0636802
vdjdb_full_12135,5.566699,16.6,3.0807354,5.4,1.5,9.8,0.427734375,0.0078125,2.3724608
vdjdb_full_12138,2.4064472,5.8,0.97437656,2.5,1.0800003,3.7,0.9917695473251029,0.0,0.3821673
vdjdb_full_12141,2.190504,6.3,0.8304806,2.1,1.2,3.3,0.9963476990504018,0.0,0.47100073
vdjdb_full_12142,2.3035812,8.5,1.0215834,2.2,1.1,3.5,0.9797979797979798,0.0,0.6192838
vdjdb_full_12147,2.871191,11.8,1.644853,2.7,1.0,4.8,0.9058171745152355,0.0,1.0853186
vdjdb_full_12148,2.813674,13.6,1.8876067,2.3,1.1,5.0,0.8977407847800237,0.0,1.3338883
vdjdb_full_12154,2.403954,12.9,1.7456352,1.9,1.0,4.0,0.9272959183673469,0.0,1.0645407
vdjdb_full_12156,5.448556,18.4,3.2226193,5.1,1.6,9.7,0.48333333333333334,0.015555555555555555,2.206
vdjdb_full_12159,2.5227711,9.5,1.1399841,2.4,1.1,3.9,0.9629629629629629,0.0,0.8277092
vdjdb_full_12163,2.9575195,13.1,1.8696022,2.8,1.0,4.8,0.9072265625,0.0,0.91230464
vdjdb_full_12164,4.4790163,15.5,2.6361032,3.9,1.7,8.1,0.6724376731301939,0.002770083102493075,2.1186981
vdjdb_full_12165,3.880324,15.8,2.3471038,3.5,1.2,6.7,0.7561728395061729,0.0023148148148148147,1.7520063
vdjdb_full_12166,2.886857,13.5,1.7286584,2.5,1.2,4.8,0.9077551020408163,0.0,1.1967347
vdjdb_full_12167,2.0198302,5.5,0.77952206,1.9,1.1,3.1,0.9976851851851852,0.0,0.46898142
vdjdb_full_12168,4.68218,12.5,2.3230813,4.6,1.6,7.7,0.5709342560553633,0.0,1.5211073
vdjdb_full_12169,4.0174804,13.6,2.2134216,3.9,1.4,6.8,0.7294921875,0.0,1.3998046
vdjdb_full_12170,2.0673873,5.4,0.7747421,2.0,1.1,3.0,0.9974048442906575,0.0,0.36107266
vdjdb_full_12172,2.896235,10.3,1.5295721,2.7,1.1,4.7,0.9100091827364555,0.0,1.0277319
