sample_id,pae_mean,pae_min,pae_max,pae_std,pae_median,pae_p10,pae_p90,pae_frac_lt_5,pae_frac_gt_15,pae_asymmetry
v1878_rs_1_n0,2.2060184,0.8,6.4,0.9233482,2.1,1.0,3.4,0.9884259259259259,0.0,0.6021605
v1760_rs_3_n0,4.707193,0.8,21.1,3.2623582,4.0,1.4,8.619995,0.6365603028664143,0.017306652244456464,2.308491
v925_rs_2_n0,2.76875,0.8,9.7,1.4103551,2.6,1.2,4.6,0.923828125,0.0,0.91992193
v227_ss_1_n0,5.422994,0.8,17.3,2.8851464,5.3,1.7,9.1,0.45524691358024694,0.0023148148148148147,1.8212965
v2001_rs_1_n0,10.957619,0.8,26.6,9.148691,6.05,1.4,23.5,0.44182825484764543,0.37950138504155123,2.4520776
v477_ss_1_n0,4.0090914,0.8,14.8,2.211237,3.6,1.5,6.8199954,0.7621671258034894,0.0,1.6038568
v1728_rs_2_n0,12.510007,0.8,29.2,9.772415,8.7,1.6,26.1,0.3579254930606282,0.3805697589481373,3.0398831
v299_ss_2_n0,6.939853,0.8,21.0,4.6634946,7.0,1.2,12.9,0.42424242424242425,0.030303030303030304,2.4868686
v476_ss_3_n0,6.250514,0.8,17.5,3.7515097,5.4,1.5,11.1,0.4607896160086533,0.006489994591671174,1.6912925
v945_ss_4_n0,4.665473,0.8,16.1,2.8501449,4.8,1.1800003,8.2,0.5169880624426079,0.0036730945821854912,1.588797
v777_rs_0_n0,11.805375,0.8,28.0,9.808008,7.0,1.7,25.3,0.400625,0.355625,2.19625
v338_ss_3_n0,12.678858,0.8,28.8,10.528891,7.2,1.7,27.1,0.41061224489795917,0.3836734693877551,2.484245
v1923_ss_2_n0,6.086034,0.8,17.6,4.5427938,4.1,1.3,12.7,0.5532407407407407,0.010030864197530864,1.6930555
v572_ss_4_n0,6.956889,0.8,17.1,4.7798405,4.7,1.4,13.2,0.5122222222222222,0.016666666666666666,1.2822223
v237_ss_3_n0,15.816873,0.8,29.3,10.858634,13.7,2.1,28.2,0.24417009602194786,0.48010973936899864,1.6611797
v908_rs_2_n0,6.8639717,0.8,21.1,4.020719,7.3,1.5,11.5,0.3638525564803805,0.03329369797859691,2.097503
v1852_ss_3_n0,8.422222,0.8,20.8,7.8479776,3.9,0.9,19.7,0.5972222222222222,0.3541666666666667,1.063889
v1979_rs_1_n0,8.902008,0.8,23.9,6.178647,6.9,1.6,17.4,0.3878116343490305,0.24168975069252077,2.4006927
v566_ss_4_n0,3.0642657,0.8,13.4,1.6086239,2.9,1.3,4.9,0.9002770083102493,0.0,1.0229918
v585_rs_2_n0,3.6174805,0.8,13.7,1.8474743,3.5,1.3,5.7,0.8271484375,0.0,1.1205078
v270_rs_3_n0,3.1507716,0.8,9.7,1.6092085,2.8,1.3499999,5.4,0.8734567901234568,0.0,1.1469136
v378_ss_2_n0,10.951815,0.8,27.6,8.76709,7.4,1.4,24.1,0.37061273051754906,0.3599048185603807,3.2266507
v795_ss_2_n0,7.3977623,0.8,19.9,4.6832857,7.0,1.7,13.8,0.42978395061728397,0.05709876543209876,2.2165124
v742_ss_4_n0,11.797223,0.8,27.1,9.571995,7.45,1.4,25.4,0.38605442176870747,0.38038548752834467,3.2726758
v1851_ss_4_n0,11.613555,0.8,26.4,9.610955,6.1,1.4,23.8,0.44946492271105826,0.4280618311533888,1.7940547
v358_rs_1_n0,10.527614,0.8,25.7,8.186222,7.3,1.5,22.0,0.34911242603550297,0.3556870479947403,1.939119
v276_ss_2_n0,10.15324,0.8,24.2,6.593953,9.8,1.8,18.6,0.3271604938271605,0.33564814814814814,2.8694446
v1989_ss_0_n0,6.504861,0.8,24.6,4.9796934,5.8,1.3,13.3,0.41435185185185186,0.0779320987654321,3.4282408
v629_ss_2_n0,3.6881487,0.8,12.0,2.161156,3.4,1.2,6.7,0.7759515570934256,0.0,1.3198961
v208_rs_4_n0,3.829469,0.8,11.0,1.9080166,3.9,1.3,6.3,0.7151020408163266,0.0,1.1296327
v584_rs_4_n0,8.518141,0.8,22.6,7.0312877,5.1,1.6,19.2,0.49206349206349204,0.3123582766439909,1.9732425
v784_ss_4_n0,10.798098,0.8,25.9,7.1711283,10.9,1.7,19.1,0.33174791914387636,0.44351961950059454,2.2901309
v322_rs_4_n0,10.286718,0.8,24.7,7.131925,10.6,1.4,18.7,0.3671875,0.4111328125,2.7707033
v752_rs_4_n0,14.152709,0.8,30.2,11.561318,8.1,2.0,29.1,0.3516988062442608,0.40771349862258954,2.163269
v734_rs_3_n0,4.3585095,0.8,14.4,2.2166255,4.3,1.4,7.0,0.6420745069393718,0.0,1.3712199
v96_ss_2_n0,3.1644738,0.8,12.7,1.6953963,2.8,1.3,5.2,0.8781163434903048,0.0,1.1394737
v2043_ss_2_n0,12.89135,0.8,25.9,10.46029,5.7,1.0800002,24.319998,0.47750865051903113,0.4982698961937716,0.6574395
v653_rs_0_n0,11.817743,0.8,29.8,10.783597,5.7,1.3,27.6,0.43934240362811794,0.3469387755102041,2.670635
v779_rs_4_n0,3.99832,0.8,14.2,2.487101,3.5,1.2,7.7,0.7275383491599707,0.0,1.8537619
v927_rs_1_n0,3.847392,0.8,10.4,2.1356065,3.9,1.1,6.6,0.691609977324263,0.0,1.0163265
v317_rs_3_n0,7.9241047,0.8,20.5,5.2142277,6.7,1.5,15.1,0.42951059167275385,0.10445580715850986,2.3709276
v858_ss_0_n0,13.726014,0.8,28.2,10.285264,9.8,1.7,26.6,0.29864724245577523,0.4183142559833507,2.2079082
v1876_rs_2_n0,7.1322265,0.8,18.7,5.8413944,3.5,1.2300004,15.0,0.556640625,0.099609375,1.404297
v378_ss_3_n0,2.082716,0.8,4.1,0.9512552,2.1,0.8,3.3,1.0,0.0,0.44691354
v812_ss_1_n0,9.440039,0.8,24.4,8.827003,3.3,1.1,21.3,0.5595703125,0.404296875,1.4019532
v1860_ss_1_n0,11.741868,0.8,25.4,8.211611,10.3,1.5,22.6,0.305363321799308,0.4126297577854671,3.0346022
v892_ss_0_n0,2.342204,0.8,4.9,0.8654399,2.4,1.1,3.4,1.0,0.0,0.39183673
v1888_rs_2_n0,1.5086421,0.8,3.8,0.6583176,1.3,0.8,2.2,1.0,0.0,0.25185183
v764_rs_0_n0,4.3653336,0.8,12.5,2.1286924,4.4,1.4,7.0099974,0.6166666666666667,0.0,1.4546667
v764_ss_0_n0,10.728944,0.8,25.1,9.317591,4.0,1.3,22.0,0.5390946502057613,0.4444444444444444,1.138546
v1787_ss_1_n0,2.05679,0.8,4.7,0.9695281,2.0,0.8,3.5,1.0,0.0,0.49382716
v336_rs_1_n0,9.754789,0.8,25.0,6.721455,8.7,1.5,18.8,0.3634741225461035,0.30993456276026177,3.4698393
v1772_rs_0_n0,8.268288,0.8,19.7,5.350608,6.9,1.7,15.7,0.375,0.14814814814814814,1.8282406
v1736_ss_1_n0,9.100445,0.8,23.1,5.3709545,10.3,1.8,15.709997,0.30333333333333334,0.12444444444444444,2.9093332
v804_rs_1_n0,8.919908,0.8,22.0,6.735481,6.2,1.6,18.4,0.44753086419753085,0.3001543209876543,2.1459877
v219_rs_0_n0,6.863653,0.8,20.7,4.0575757,6.3,1.6,12.0,0.4187983343248067,0.01665675193337299,2.215348
v1821_rs_4_n0,2.137037,0.8,4.9,1.0234828,2.2,0.8,3.4,1.0,0.0,0.5407407
v282_rs_3_n0,5.068663,0.8,18.8,2.8907835,4.9,1.5,8.9,0.5113221329437546,0.003652300949598247,1.9874362
v1869_rs_2_n0,9.2310095,0.8,21.6,5.9510856,8.3,1.8,16.8,0.37148803329864727,0.2559833506763788,1.9667013
v830_rs_3_n0,6.253855,0.8,20.0,4.3296413,4.7,1.4,12.1,0.5130385487528345,0.013605442176870748,2.1639454
v6_rs_1_n0,4.7508793,0.8,15.6,2.5064602,4.6,1.6,8.0,0.560546875,0.001953125,1.7357422
v851_ss_0_n0,9.319329,0.8,26.3,6.28567,7.5,1.9,17.9,0.3747534516765286,0.2682445759368836,2.6276135
v1809_rs_0_n0,9.543253,0.8,27.6,7.693143,5.8,1.4,19.9,0.45674740484429066,0.38235294117647056,2.5318336
v718_ss_4_n0,5.9945307,0.8,20.0,3.6124425,6.3,1.2,10.4,0.40816326530612246,0.017959183673469388,2.2463672
v594_rs_4_n0,13.822531,0.8,30.2,11.192513,8.65,1.6,29.1,0.3117283950617284,0.3873456790123457,2.1429014
v420_ss_1_n0,9.002875,0.8,20.6,6.0658426,7.9,1.4,17.1,0.37,0.244375,2.67475
v507_ss_1_n0,8.745919,0.8,22.0,6.5005465,6.75,1.2,17.1,0.44387755102040816,0.28188775510204084,1.9857143
v86_ss_3_n0,2.8872836,0.8,9.5,1.3728974,2.7,1.3,4.6499996,0.916955017301038,0.0,1.0105536
v2107_ss_0_n0,11.139958,0.8,26.0,9.0906105,6.1,1.4,23.1,0.445369406867846,0.4141519250780437,2.144641
v811_ss_0_n0,12.287593,0.8,27.4,9.437362,8.2,1.7,24.8,0.33877551020408164,0.3853061224489796,2.0641634
v279_rs_3_n0,7.063875,0.8,21.6,4.4782734,7.1,1.4,13.1,0.3825,0.04,2.82575
v873_ss_0_n0,12.190006,0.8,29.0,10.67702,6.1,1.6,27.2,0.44247205785667326,0.3635765943458251,2.6540434
v1768_ss_0_n0,13.097337,0.8,27.8,10.654196,6.9,1.5,25.9,0.4260355029585799,0.4526627218934911,1.5633137
v1943_rs_3_n0,13.757089,0.8,27.5,10.61151,14.8,1.1,25.319998,0.3856332703213611,0.497164461247637,2.0457466
v2050_ss_1_n0,13.894589,0.8,30.9,12.955054,5.8,1.2,30.1,0.4755463059313215,0.4141519250780437,1.608949
v422_rs_1_n0,8.491015,0.8,20.9,5.7817483,7.3500004,1.4,15.969995,0.4033203125,0.1708984375,2.0328126
v1785_rs_1_n0,5.024655,0.8,13.9,2.7548969,4.8,1.5,8.7,0.5134779750164365,0.0,1.6493098
v1976_ss_0_n0,6.1859503,0.8,17.1,3.4758904,6.5,1.6,10.7,0.3875114784205693,0.008264462809917356,2.1735537
v2002_rs_0_n0,9.537793,0.8,26.9,8.8941,3.4,1.4,22.3,0.5712890625,0.388671875,2.0669923
v770_rs_0_n0,8.542975,0.8,27.6,10.537041,2.0,0.8,25.0,0.6942148760330579,0.2975206611570248,0.64958674
v2094_ss_2_n0,13.235035,0.8,29.4,11.00279,7.3500004,1.7,27.6,0.39965397923875434,0.4005190311418685,2.198789
v777_ss_2_n0,5.1489997,0.8,22.4,7.3914876,1.8,0.8,21.01,0.82,0.18,0.2659999
v731_ss_4_n0,12.667672,0.8,27.0,9.082542,9.9,1.6,24.4,0.30122448979591837,0.4293877551020408,2.8393471
v373_ss_0_n0,8.292148,0.8,25.7,5.133128,8.5,1.9,14.4,0.34622248661511007,0.08447352766210589,2.7146933
v2120_ss_0_n0,12.720312,0.8,30.3,11.652383,5.9,1.4,29.2,0.45375,0.3675,2.560875
v520_ss_2_n0,2.6675386,0.8,6.1,1.2251157,2.6,1.0,4.3,0.9690844233055886,0.0,0.4256837
v867_rs_2_n0,14.719082,0.8,27.7,9.605029,16.5,1.5,25.5,0.2603550295857988,0.5192307692307693,2.626923
v530_rs_4_n0,5.678889,0.8,17.2,3.1453102,5.9,1.5,9.409997,0.4066666666666667,0.006666666666666667,2.0115557
v913_ss_1_n0,2.6894083,0.8,8.7,1.2726362,2.6,1.2,4.2,0.9452154857560263,0.0,0.84996355
v849_rs_4_n0,2.0839508,0.8,4.1,0.92635715,2.2,0.8,3.3,1.0,0.0,0.4345679
v78_rs_2_n0,6.1826153,0.8,18.9,3.8099966,6.2,1.6,11.3,0.4441197954711468,0.010226442658875092,1.9047481
v697_ss_1_n0,8.809061,0.8,22.3,6.7046285,5.7,1.5,17.9,0.46530612244897956,0.30612244897959184,2.3270204
v1765_rs_2_n0,4.494676,0.8,17.5,2.7946782,4.3,1.4,7.6,0.6304012345679012,0.007716049382716049,1.6742284
v806_rs_3_n0,2.5319204,0.8,9.6,1.2963257,2.3,1.1,3.9,0.9446366782006921,0.0,0.90640146
v772_rs_4_n0,7.7546296,0.8,20.9,5.922666,4.7,1.45,15.7,0.5100308641975309,0.13734567901234568,1.925926
v2063_rs_0_n0,9.690249,0.8,22.3,5.899193,11.9,1.4,16.2,0.3091557669441142,0.20689655172413793,2.3098693
v763_rs_3_n0,12.306222,0.8,26.5,8.962383,8.55,1.8,23.7,0.3111111111111111,0.43222222222222223,2.5413332
v337_ss_3_n0,12.023343,0.8,24.2,8.69821,9.2,1.7,22.9,0.3520408163265306,0.4362244897959184,1.9614795
v2104_rs_0_n0,1.6716051,0.8,3.4,0.65380836,1.7,0.8,2.5,1.0,0.0,0.31111112
v320_rs_4_n0,2.6475916,0.8,8.8,1.2656451,2.5,1.1,4.2,0.9436734693877551,0.0,0.85208166
v480_rs_4_n0,12.593262,0.8,28.1,10.465,6.8500004,1.5,26.0,0.41015625,0.404296875,1.5708985
v216_rs_2_n0,13.131426,0.8,27.8,9.390213,10.8,1.7,25.2,0.29448491155046824,0.4214360041623309,2.364412
v70_rs_0_n0,5.5090275,0.8,12.9,3.1161966,5.5,1.23,9.4,0.4305555555555556,0.0,1.2652776
v191_rs_3_n0,6.52432,0.8,22.2,4.1845226,5.95,1.5,12.2,0.45068027210884354,0.024376417233560092,2.4393425
v387_rs_1_n0,5.0452156,0.8,15.1,2.6371033,4.9,1.7,8.4,0.5030864197530864,0.0007716049382716049,1.783642
v361_rs_4_n0,4.753143,0.8,15.3,2.5593576,4.7,1.5,7.9,0.5551020408163265,0.0016326530612244899,1.4710205
v1851_rs_1_n0,14.415527,0.8,30.6,11.945956,8.1,1.6,29.1,0.3955078125,0.4326171875,2.4466796
v2124_ss_0_n0,13.240321,0.8,29.8,11.1163645,7.8,1.4,28.3,0.3623082542001461,0.3981008035062089,2.58057
v2132_rs_4_n0,11.415703,0.8,28.6,10.582302,4.1,1.4,25.3,0.5371900826446281,0.39669421487603307,1.4304867
v927_ss_2_n0,3.344043,0.8,13.7,1.7297499,3.1,1.4,5.3,0.8681640625,0.0,1.221289
v426_ss_2_n0,3.2642791,0.8,11.9,1.8436948,2.8,1.4,5.8,0.8613406795224977,0.0,1.2411387
v806_ss_4_n0,1.6481482,0.8,3.5,0.681884,1.6,0.8,2.5,1.0,0.0,0.16049382
v497_ss_1_n0,8.745919,0.8,22.0,6.5005465,6.75,1.2,17.1,0.44387755102040816,0.28188775510204084,1.9857143
v416_rs_2_n0,8.666204,0.8,21.3,6.094091,6.55,1.6,16.9,0.4112654320987654,0.24305555555555555,2.0484567
v874_rs_1_n0,13.020817,0.8,27.6,9.694781,9.6,1.8,25.8,0.3142857142857143,0.4048979591836735,2.7590203
v61_ss_4_n0,3.4744492,0.8,17.0,3.0014405,2.5,1.1,7.4599977,0.8293877551020408,0.009795918367346938,2.2262857
v952_rs_4_n0,3.3008034,0.8,11.9,1.6734138,3.1,1.2,5.4,0.87509130752374,0.0,1.1760409
v1805_ss_3_n0,1.8053241,0.8,6.5,0.7603672,1.7,1.0,2.7,0.9945987654320988,0.0,0.42638886
v838_ss_4_n0,6.956889,0.8,17.1,4.7798405,4.7,1.4,13.2,0.5122222222222222,0.016666666666666666,1.2822223
v1925_rs_3_n0,13.322318,0.8,30.6,12.412267,5.05,1.3,29.75,0.49740484429065746,0.3961937716262976,2.2207613
v852_ss_1_n0,4.5153112,0.8,18.5,2.643828,4.2,1.4,7.8,0.6678200692041523,0.005190311418685121,1.8240485
v194_rs_4_n0,8.542975,0.8,27.6,10.537041,2.0,0.8,25.0,0.6942148760330579,0.2975206611570248,0.64958674
v1925_rs_1_n0,13.9765625,0.8,28.5,11.047398,13.15,1.2,26.2,0.3836805555555556,0.4913194444444444,2.265625
v1775_rs_4_n0,2.1382718,0.8,5.0,1.0308294,2.1,0.8,3.6,0.9876543209876543,0.0,0.54814816
v85_ss_4_n0,4.323886,0.8,14.0,2.1717606,4.4,1.4,6.8,0.6413440467494521,0.0,1.2321403
v710_ss_1_n0,15.610886,0.8,29.4,10.550173,20.1,1.6,27.3,0.30385487528344673,0.5351473922902494,1.8857142
v210_ss_4_n0,3.4314442,0.8,12.2,1.7982956,3.2,1.4,5.7,0.8666666666666667,0.0,1.13
v2054_rs_2_n0,2.1271605,0.8,6.2,0.8295209,2.1,1.1,3.2,0.9922839506172839,0.0,0.44783953
v552_rs_0_n0,5.946607,0.8,15.4,3.6583993,5.2,1.4,11.1,0.47853185595567865,0.0013850415512465374,1.2292244
v1809_rs_3_n0,3.2575445,0.8,9.2,1.5947082,3.1,1.2,5.4,0.8520710059171598,0.0,0.8860947
v679_rs_1_n0,9.319329,0.8,26.3,6.28567,7.5,1.9,17.9,0.3747534516765286,0.2682445759368836,2.6276135
v270_rs_0_n0,3.344043,0.8,13.7,1.7297499,3.1,1.4,5.3,0.8681640625,0.0,1.221289
v980_ss_4_n0,13.980975,0.8,27.8,9.531343,11.6,1.8,25.5,0.25921521997621877,0.4470868014268728,2.097027
v912_rs_1_n0,9.250207,0.8,23.7,7.0759983,6.1,1.7,19.8,0.4199380165289256,0.3130165289256198,2.710744
v845_rs_1_n0,4.2483797,0.8,16.8,2.7332962,3.6,1.6,7.9,0.7592592592592593,0.006172839506172839,1.9782407
v723_ss_0_n0,9.440039,0.8,24.4,8.827003,3.3,1.1,21.3,0.5595703125,0.404296875,1.4019532
v1797_ss_0_n0,4.571592,0.8,22.5,3.721901,3.6,1.3,9.0,0.7036734693877551,0.03428571428571429,2.5423672
v637_ss_0_n0,10.567187,0.8,25.6,9.077023,5.4,1.7,23.5,0.47375,0.355,2.093625
v47_rs_4_n0,10.939941,0.8,23.6,7.82428,9.0,1.4300003,21.0,0.3603515625,0.412109375,2.5892577
v528_rs_0_n0,11.399726,0.8,24.6,8.597162,7.7,1.5,22.1,0.3840877914951989,0.44718792866941015,1.686694
v221_ss_1_n0,8.787345,0.8,21.7,5.3509946,8.5,1.8,15.95,0.33719135802469136,0.15200617283950618,2.5268517
v1963_rs_0_n0,14.976327,0.8,31.0,11.831559,9.9,1.8,30.3,0.3248979591836735,0.4179591836734694,3.0155103
v742_rs_0_n0,12.822145,0.8,28.8,9.734927,9.6,1.7,26.4,0.3027681660899654,0.4100346020761246,2.933218
v1918_ss_3_n0,12.914178,0.8,27.1,11.163892,4.9,1.2,25.7,0.502835538752363,0.4763705103969754,1.1448016
v719_rs_4_n0,8.682329,0.8,22.1,5.4744473,9.7,1.4,15.5,0.3441358024691358,0.12422839506172839,3.0831788
v570_rs_4_n0,11.301108,0.8,25.8,7.933872,9.0,1.8,22.2,0.31163434903047094,0.3988919667590028,3.4864266
v539_rs_3_n0,7.51103,0.8,20.2,4.6465507,7.2,1.4,13.9,0.3177501826150475,0.06939371804236669,2.3894813
v1979_ss_1_n0,3.6471019,0.8,12.4,2.006441,3.4,1.3,6.3,0.8130612244897959,0.0,1.4669387
v388_ss_0_n0,4.3132153,0.8,15.0,2.3364146,4.1,1.4,7.3,0.6206443129520053,0.0,1.2731098
v2061_rs_2_n0,6.5089846,0.8,20.5,3.837123,6.1,1.6300004,11.769995,0.3583984375,0.0419921875,3.0171876
v2088_rs_3_n0,11.810956,0.8,27.2,9.211122,7.7,1.5,24.5,0.38130021913805695,0.4010226442658875,3.1465304
v827_ss_4_n0,2.422022,0.8,10.7,1.176307,2.2,1.2,3.6,0.9563711911357341,0.0,0.8058172
v502_ss_4_n0,9.855255,0.8,24.3,6.166962,10.4,1.7,17.6,0.3090530697190427,0.2611862643080125,3.3100936
v609_ss_2_n0,12.772716,0.8,29.3,11.061581,7.1499996,1.6,28.3,0.407202216066482,0.3649584487534626,2.4512465
v268_rs_2_n0,4.0090914,0.8,14.8,2.211237,3.6,1.5,6.8199954,0.7621671258034894,0.0,1.6038568
v2026_rs_2_n0,5.9096775,0.8,16.9,3.214192,5.4,1.8,10.3,0.4162330905306972,0.007284079084287201,1.958793
v950_ss_1_n0,5.422994,0.8,17.3,2.8851464,5.3,1.7,9.1,0.45524691358024694,0.0023148148148148147,1.8212965
v2092_rs_3_n0,1.6432099,0.8,3.2,0.64653647,1.7,0.8,2.5,1.0,0.0,0.3234568
v1842_ss_4_n0,13.680024,0.8,27.4,10.318704,11.6,1.5,26.0,0.34958382877526756,0.4684898929845422,2.3750296
v1788_rs_1_n0,11.154848,0.8,27.1,9.18105,6.0,1.8,24.3,0.425207756232687,0.3739612188365651,2.5626037
v2112_rs_3_n0,13.46875,0.8,29.0,11.358028,7.2,1.5,27.9,0.4248046875,0.4287109375,2.4898438
v36_ss_2_n0,4.743457,0.8,14.1,2.705881,4.1,1.5,8.369995,0.556640625,0.0,0.859961
v355_ss_2_n0,7.439127,0.8,22.0,5.304746,5.5,1.5,14.7,0.47229916897506924,0.08102493074792244,2.0414128
v198_rs_2_n0,4.1028795,0.8,19.9,3.0664153,4.2,1.0,6.8,0.6176,0.0224,1.2502401
v678_ss_3_n0,10.833292,0.8,24.5,9.296163,5.1499996,1.2,22.769995,0.49362244897959184,0.4362244897959184,1.9395407
v2086_ss_4_n0,11.810956,0.8,27.2,9.211122,7.7,1.5,24.5,0.38130021913805695,0.4010226442658875,3.1465304
v439_ss_2_n0,6.537982,0.8,19.0,4.332646,5.5,1.5,12.769995,0.47165532879818595,0.022108843537414966,2.3600907
v618_rs_2_n0,5.47461,0.8,17.8,3.1740067,5.1,1.6,9.6,0.4713839750260146,0.004162330905306972,1.6938607
v2069_rs_2_n0,9.689743,0.8,27.7,6.468861,8.8,1.6,19.8,0.23471400394477318,0.18474687705456935,4.2328734
v471_ss_2_n0,9.479882,0.8,26.1,7.284266,7.2,1.3,19.1,0.40433925049309666,0.3320184089414859,3.1180804
v281_rs_3_n0,8.739669,0.8,21.1,5.343136,8.7,1.8,15.369995,0.350765306122449,0.1211734693877551,1.9048468
v993_ss_4_n0,12.591308,0.8,25.7,7.933908,12.1,2.2,22.7,0.24324324324324326,0.435354273192111,3.0642805
v1998_ss_4_n0,11.11466,0.8,24.6,6.9849153,10.6,1.9,20.3,0.29398148148148145,0.38657407407407407,1.8098766
v659_ss_3_n0,7.099618,0.8,22.8,4.5336933,7.2,1.4,12.8,0.3354591836734694,0.0663265306122449,2.8084185
v1870_ss_2_n0,13.946373,0.8,30.5,11.183748,8.6,1.7,29.2,0.32175925925925924,0.4020061728395062,3.1041667
v906_ss_2_n0,8.769114,0.8,22.4,6.1637807,6.4,1.8,16.8,0.41412742382271467,0.25277008310249305,2.3207755
v522_rs_4_n0,6.590875,0.8,23.7,4.213664,5.8,1.9,12.609998,0.3725,0.06,3.0405
v1851_ss_2_n0,12.615398,0.8,27.6,9.195871,9.700001,1.7,24.3,0.31920415224913495,0.42387543252595156,3.0674741
v998_rs_3_n0,5.8953705,0.8,19.5,4.600687,3.5,1.3,12.6,0.6072530864197531,0.029320987654320986,1.2033949
v785_ss_4_n0,5.787544,0.8,21.4,3.6344755,5.75,1.5,9.9,0.43252595155709345,0.023356401384083045,2.037024
v2042_ss_3_n0,10.969605,0.8,23.6,7.5200562,8.6,1.9,20.6,0.32598714416896235,0.4132231404958678,2.5074382
v821_rs_1_n0,2.3537807,0.8,13.2,1.5535109,1.9,1.1,4.1,0.9251543209876543,0.0,1.0655864
v912_rs_2_n0,2.5407345,0.8,10.4,1.375137,2.3,1.1,4.0,0.9461224489795919,0.0,0.86693877
v780_ss_1_n0,11.712402,0.8,25.2,8.33226,10.5,1.8,22.3,0.3359375,0.4169921875,2.3072264
v555_rs_4_n0,3.634083,0.8,14.5,2.1417778,3.3,1.2,6.05,0.8278546712802768,0.0,1.335986
v746_rs_0_n0,7.8003125,0.8,19.9,5.095816,6.3,1.7,15.3,0.40625,0.108125,2.435625
v683_rs_4_n0,2.0839508,0.8,4.1,0.92635715,2.2,0.8,3.3,1.0,0.0,0.4345679
v255_ss_2_n0,6.590875,0.8,23.7,4.213664,5.8,1.9,12.609998,0.3725,0.06,3.0405
v574_ss_0_n0,5.1902223,0.8,18.7,3.100186,4.9,1.6,9.1,0.5022222222222222,0.012839506172839505,2.0426667
v837_ss_4_n0,10.043653,0.8,25.3,6.2655683,10.4,1.8,18.2,0.30078125,0.271484375,2.9708984
v2022_rs_4_n0,10.541696,0.8,27.2,8.680251,5.4,1.6,22.8,0.47923875432525953,0.39186851211072665,2.568166
v1868_rs_1_n0,13.438904,0.8,28.5,10.7482,8.9,1.4,26.4,0.3903061224489796,0.45408163265306123,2.5283165
v1826_ss_2_n0,10.64446,0.8,26.8,9.2246895,5.1,1.7,24.1,0.4840720221606648,0.36149584487534625,2.298615
v1939_rs_1_n0,10.9528885,0.8,25.2,8.733144,6.3500004,1.4,22.4,0.4488888888888889,0.42333333333333334,2.160889
v1784_ss_2_n0,2.6605537,0.8,12.6,1.8642191,2.1,1.1,5.1,0.893598615916955,0.0,1.2166089
v974_rs_4_n0,3.218945,0.8,11.8,1.8195908,2.9,1.2,5.7,0.865234375,0.0,1.3300781
v614_rs_2_n0,10.761634,0.8,27.7,10.022209,4.8,1.4,24.7,0.5173130193905817,0.36149584487534625,1.3831024
v318_ss_0_n0,8.829437,0.8,27.4,5.6779985,8.45,1.7,15.8,0.3575,0.144375,3.019625
v1871_ss_2_n0,5.640496,0.8,15.4,3.7682576,4.0,1.3,10.8,0.5344352617079889,0.0018365472910927456,1.3720844
v943_ss_3_n0,7.2522845,0.8,20.7,5.899561,3.9,1.3,15.6,0.5429362880886427,0.139196675900277,1.887119
v654_ss_4_n0,4.251813,0.8,15.9,2.376144,4.1,1.5,7.1,0.675625,0.00125,1.5241251
v1964_rs_3_n0,12.087284,0.8,27.0,9.616694,7.3,1.7,24.4,0.393598615916955,0.41782006920415227,1.8977509
v38_ss_0_n0,4.0643597,0.8,12.0,2.0450108,3.9,1.5,6.7,0.7119377162629758,0.0,1.5252596
v835_ss_0_n0,7.030566,0.8,18.0,4.049599,7.2,1.6,12.169995,0.3818359375,0.013671875,2.0216796
v2040_ss_2_n0,10.623592,0.8,27.2,8.679264,6.0,1.6,22.8,0.446530612244898,0.3877551020408163,2.8115919
v1941_ss_4_n0,12.768654,0.8,29.0,10.874548,7.0,1.5,27.0,0.41959183673469386,0.3942857142857143,2.025796
v746_ss_2_n0,11.708444,0.8,25.7,8.842288,8.6,1.4,22.9,0.3638525564803805,0.4280618311533888,2.1155767
v325_rs_4_n0,8.548284,0.8,22.8,6.585075,5.3,1.4,17.819994,0.48429510591672753,0.2753834915997078,2.3737035
v358_rs_3_n0,12.772716,0.8,29.3,11.061581,7.1499996,1.6,28.3,0.407202216066482,0.3649584487534626,2.4512465
v845_ss_1_n0,11.463272,0.8,27.7,8.935457,7.9,1.4,23.6,0.3742283950617284,0.3912037037037037,2.9780865
v305_rs_2_n0,2.6894083,0.8,8.7,1.2726362,2.6,1.2,4.2,0.9452154857560263,0.0,0.84996355
v2135_ss_2_n0,1.5358026,0.8,3.0,0.5791242,1.5,0.8,2.3,1.0,0.0,0.27160493
v577_ss_2_n0,13.36899,0.8,27.2,9.4254465,12.6,1.5,24.6,0.2976066597294485,0.46930280957336107,2.5552547
v1812_rs_1_n0,6.6835556,0.8,19.4,3.8614068,7.3,1.7,11.3,0.4,0.02,2.1071112
v937_ss_4_n0,12.1828575,0.8,28.2,10.169889,6.9,1.7,26.4,0.40816326530612246,0.3820408163265306,2.2537143
v310_rs_0_n0,7.581657,0.8,22.8,5.560119,5.3,1.5,15.5,0.4779750164365549,0.11900065746219593,2.3638396
v1866_ss_3_n0,13.4018,0.8,29.8,11.3020315,7.6499996,1.7,28.7,0.35318559556786705,0.3684210526315789,1.6886426
v885_rs_4_n0,2.051348,0.8,5.1,0.7952686,1.9,1.1,3.1,0.9980276134122288,0.0,0.33280736
